Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2012,2.0,Stuttgart,90.07816314697266,75.51812744140625,0,quarterly
2012,2.0,Stuttgart,93.0479532252244,77.96438598632812,1,quarterly
2012,2.0,Wiesbaden,93.40863800048828,87.03754425048828,0,quarterly
2012,2.0,Wiesbaden,96.48823061944792,89.8577651977539,1,quarterly
2012,3.0,Berlin,86.56934356689453,75.80963897705078,0,quarterly
2012,3.0,Berlin,88.93745423330776,77.8398208618164,1,quarterly
2012,3.0,Bonn,95.47845458984375,87.27246856689453,0,quarterly
2012,3.0,Bonn,98.0902746338775,89.58894348144531,1,quarterly
2012,3.0,Dortmund,91.75054168701172,89.05783081054688,0,quarterly
2012,3.0,Dortmund,94.26038440344989,91.44161224365234,1,quarterly
2012,3.0,Dresden,89.05913543701172,85.57905578613281,0,quarterly
2012,3.0,Dresden,91.4953545404517,87.8734359741211,1,quarterly
2012,3.0,Duisburg,95.45675659179688,111.80914306640625,0,quarterly
2012,3.0,Duisburg,98.06798308552175,114.781982421875,1,quarterly
2012,3.0,Düsseldorf,93.89595794677734,81.63953399658203,0,quarterly
2012,3.0,Düsseldorf,96.46448868046636,83.82139587402344,1,quarterly
2012,3.0,Erfurt,92.98530578613281,85.70979309082031,0,quarterly
2012,3.0,Erfurt,95.5289255639781,87.99628448486328,1,quarterly
2012,3.0,Frankfurt am Main,93.48231506347656,80.78925323486328,0,quarterly
2012,3.0,Frankfurt am Main,96.03953056611876,82.95117950439453,1,quarterly
2012,3.0,Hamburg,97.28308868408203,82.56456756591797,0,quarterly
2012,3.0,Hamburg,99.94427462453427,84.77418518066406,1,quarterly
2012,3.0,Karlsruhe,92.63228607177734,81.08910369873047,0,quarterly
2012,3.0,Karlsruhe,95.1662489697553,83.25659942626953,1,quarterly
2012,3.0,Köln,91.77775573730469,82.34186553955078,0,quarterly
